id_student,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,final_result,avg_score,total_click,needs_remedial
582226,F,A Level or Equivalent,0-35,0,30,Pass,90.66666666666667,1076,0
582250,F,A Level or Equivalent,35-55,0,30,Distinction,89.44444444444444,1213,0
582309,M,Lower Than A Level,0-35,0,40,Withdrawn,65.0,40,1
582420,F,A Level or Equivalent,0-35,0,30,Pass,90.0,624,0
582460,F,A Level or Equivalent,0-35,0,30,Pass,80.07142857142857,2184,0
582486,F,A Level or Equivalent,0-35,0,30,Fail,83.57142857142857,562,1
582536,F,Lower Than A Level,35-55,0,30,Distinction,93.88888888888889,957,0
582568,F,A Level or Equivalent,0-35,0,30,Fail,70.71428571428571,226,1
582649,F,Lower Than A Level,55<=,0,30,Fail,79.16666666666667,639,1
582697,F,HE Qualification,0-35,0,30,Pass,79.22222222222223,296,0
582709,F,Lower Than A Level,35-55,0,30,Distinction,80.83333333333333,1022,0
583031,F,Lower Than A Level,35-55,0,30,Pass,70.55555555555556,604,0
583146,F,Lower Than A Level,0-35,0,30,Pass,80.55555555555556,808,0
583423,F,Lower Than A Level,0-35,0,30,Pass,86.66666666666667,497,0
583502,F,Lower Than A Level,35-55,0,30,Fail,75.0,82,1
583532,F,Lower Than A Level,0-35,0,30,Pass,68.66666666666667,2027,0
583607,F,A Level or Equivalent,0-35,0,30,Pass,91.25,610,0
583623,F,A Level or Equivalent,0-35,0,30,Distinction,84.75,364,0
583625,F,Lower Than A Level,35-55,0,30,Pass,76.875,162,0
583664,F,Lower Than A Level,0-35,0,30,Distinction,86.11111111111111,775,0
583721,F,Lower Than A Level,35-55,0,30,Pass,90.71428571428571,347,0
583730,F,A Level or Equivalent,35-55,0,60,Fail,72.22222222222223,810,1
583827,F,Lower Than A Level,0-35,0,30,Fail,55.0,153,1
583973,F,A Level or Equivalent,0-35,0,30,Pass,85.71428571428571,584,0
584143,M,Lower Than A Level,0-35,0,60,Distinction,82.22222222222223,2009,0
584299,F,Lower Than A Level,35-55,0,30,Pass,75.625,927,0
584442,F,No Formal quals,0-35,0,30,Fail,37.0,133,1
584448,F,No Formal quals,0-35,0,30,Pass,68.33333333333333,738,0
584500,F,A Level or Equivalent,35-55,0,30,Pass,83.88888888888889,769,0
584509,F,A Level or Equivalent,0-35,0,30,Distinction,91.57142857142857,3785,0
584710,F,A Level or Equivalent,0-35,0,30,Pass,91.66666666666667,1336,0
584712,M,A Level or Equivalent,0-35,0,30,Fail,80.5,51,1
584733,F,Lower Than A Level,0-35,0,30,Pass,75.57142857142857,2907,0
584827,F,Lower Than A Level,35-55,0,30,Pass,87.22222222222223,663,0
584844,F,A Level or Equivalent,35-55,0,30,Fail,63.75,735,1
584908,F,A Level or Equivalent,0-35,0,150,Pass,66.14285714285714,195,0
584942,F,A Level or Equivalent,0-35,0,30,Pass,91.66666666666667,686,0
584969,F,Lower Than A Level,35-55,0,30,Distinction,92.77777777777777,964,0
585025,M,A Level or Equivalent,0-35,0,30,Fail,68.57142857142857,131,1
585041,F,Lower Than A Level,35-55,0,30,Pass,73.88888888888889,386,0
585058,F,A Level or Equivalent,35-55,0,30,Pass,83.33333333333333,194,0
585114,F,A Level or Equivalent,0-35,0,30,Pass,85.28571428571429,655,0
585141,F,A Level or Equivalent,35-55,0,30,Pass,86.875,309,0
585145,F,A Level or Equivalent,35-55,0,30,Pass,89.44444444444444,972,0
585147,F,A Level or Equivalent,35-55,0,30,Pass,93.77777777777777,1133,0
585156,F,No Formal quals,0-35,0,30,Fail,72.0,144,1
585199,F,Lower Than A Level,0-35,0,30,Pass,75.875,516,0
585201,F,Lower Than A Level,0-35,0,30,Pass,64.28571428571429,375,0
585236,F,Lower Than A Level,0-35,0,30,Pass,55.375,155,0
585445,F,A Level or Equivalent,0-35,0,30,Fail,68.0,845,1
585457,F,A Level or Equivalent,0-35,0,30,Fail,70.0,58,1
585518,F,A Level or Equivalent,0-35,0,30,Pass,79.14285714285714,980,0
585577,M,Lower Than A Level,0-35,0,30,Pass,82.11111111111111,480,0
585608,F,Lower Than A Level,0-35,0,30,Pass,81.33333333333333,422,0
585613,F,Lower Than A Level,0-35,0,30,Pass,72.0,675,0
585668,M,Lower Than A Level,0-35,0,30,Pass,85.33333333333333,431,0
585702,F,Lower Than A Level,0-35,0,30,Pass,78.57142857142857,394,0
585768,F,Lower Than A Level,0-35,0,30,Pass,77.85714285714286,188,0
585801,F,Lower Than A Level,35-55,0,30,Fail,55.0,136,1
585847,F,HE Qualification,0-35,0,30,Distinction,91.625,1967,0
586083,F,Lower Than A Level,0-35,0,30,Fail,55.0,266,1
586120,F,Lower Than A Level,35-55,0,90,Fail,45.0,57,1
586158,F,Lower Than A Level,0-35,0,30,Fail,77.5,444,1
586196,M,Lower Than A Level,0-35,0,30,Pass,85.55555555555556,301,0
586287,M,A Level or Equivalent,0-35,0,30,Pass,91.66666666666667,494,0
586324,F,Lower Than A Level,0-35,0,30,Distinction,93.11111111111111,1239,0
586337,F,Lower Than A Level,0-35,0,30,Pass,87.77777777777777,1005,0
586367,F,Lower Than A Level,0-35,0,30,Fail,63.666666666666664,215,1
586370,F,Lower Than A Level,0-35,0,30,Fail,73.33333333333333,72,1
586423,M,Lower Than A Level,0-35,0,30,Pass,71.11111111111111,420,0
586493,F,A Level or Equivalent,0-35,0,30,Pass,89.5,608,0
586502,F,Lower Than A Level,0-35,0,30,Pass,60.583333333333336,1390,0
586598,F,A Level or Equivalent,0-35,0,30,Pass,85.0,370,0
586639,M,Lower Than A Level,0-35,0,30,Pass,88.375,613,0
586660,F,Lower Than A Level,35-55,0,30,Pass,77.57142857142857,524,0
586689,F,Lower Than A Level,35-55,0,30,Pass,79.11111111111111,901,0
586787,M,Lower Than A Level,0-35,0,30,Pass,84.28571428571429,354,0
586818,F,Lower Than A Level,0-35,0,30,Pass,73.33333333333333,838,0
586914,F,Lower Than A Level,0-35,0,30,Pass,73.11111111111111,511,0
586981,M,Lower Than A Level,35-55,0,30,Fail,73.0,1709,1
587004,F,Lower Than A Level,0-35,0,30,Pass,82.0,805,0
587150,M,Lower Than A Level,35-55,0,90,Withdrawn,80.0,742,1
587161,F,Lower Than A Level,0-35,0,30,Pass,72.22222222222223,1651,0
587183,F,Lower Than A Level,0-35,0,30,Pass,80.0,828,0
587275,M,Lower Than A Level,0-35,0,30,Fail,92.5,502,1
587283,F,Lower Than A Level,0-35,0,30,Fail,58.0,89,1
587330,M,Lower Than A Level,0-35,0,30,Distinction,91.88888888888889,653,0
587362,M,A Level or Equivalent,0-35,0,60,Distinction,87.77777777777777,975,0
587374,F,A Level or Equivalent,0-35,0,30,Withdrawn,78.75,319,1
587506,F,Lower Than A Level,0-35,0,30,Pass,77.22222222222223,473,0
587509,M,A Level or Equivalent,0-35,0,30,Fail,68.0,815,1
587523,F,Lower Than A Level,35-55,0,30,Pass,84.11111111111111,445,0
587529,F,HE Qualification,35-55,0,30,Pass,70.0,1637,0
587555,F,A Level or Equivalent,0-35,0,30,Pass,88.22222222222223,257,0
587852,F,A Level or Equivalent,0-35,0,30,Distinction,92.77777777777777,801,0
587975,F,A Level or Equivalent,35-55,0,30,Distinction,83.33333333333333,388,0
587997,M,Lower Than A Level,0-35,0,30,Pass,84.28571428571429,367,0
588008,F,A Level or Equivalent,0-35,0,30,Pass,84.44444444444444,255,0
588014,F,Lower Than A Level,35-55,0,30,Distinction,91.11111111111111,1426,0
588078,F,Lower Than A Level,0-35,0,30,Pass,79.85714285714286,249,0
588105,F,A Level or Equivalent,0-35,0,30,Pass,87.77777777777777,818,0
588106,F,A Level or Equivalent,35-55,0,30,Fail,63.0,11,1
588138,F,A Level or Equivalent,35-55,0,30,Pass,87.22222222222223,1195,0
588233,F,Lower Than A Level,35-55,0,30,Distinction,81.11111111111111,940,0
588289,F,Lower Than A Level,0-35,0,30,Distinction,93.33333333333333,666,0
588314,F,HE Qualification,0-35,0,30,Pass,68.77777777777777,216,0
588363,F,A Level or Equivalent,0-35,0,30,Pass,75.0,248,0
588367,F,A Level or Equivalent,0-35,0,30,Pass,81.25,377,0
588382,F,Lower Than A Level,0-35,0,30,Pass,64.77777777777777,852,0
588391,F,Lower Than A Level,35-55,0,30,Pass,83.5,551,0
588411,F,Lower Than A Level,0-35,0,30,Pass,83.77777777777777,516,0
588505,F,Lower Than A Level,35-55,0,30,Pass,76.71428571428571,586,0
588522,F,Lower Than A Level,35-55,0,30,Pass,85.0,562,0
588528,F,Lower Than A Level,35-55,0,30,Withdrawn,70.0,44,1
588781,F,Lower Than A Level,0-35,0,30,Pass,91.85714285714286,469,0
588944,M,A Level or Equivalent,0-35,0,30,Pass,86.21428571428571,1450,0
588963,F,A Level or Equivalent,0-35,0,30,Fail,50.0,3,1
589048,F,Lower Than A Level,0-35,0,30,Fail,77.5,532,1
589126,F,A Level or Equivalent,35-55,0,30,Distinction,90.0,721,0
589147,M,A Level or Equivalent,35-55,0,30,Pass,82.22222222222223,304,0
589198,M,Lower Than A Level,0-35,0,30,Fail,80.0,297,1
589377,F,A Level or Equivalent,0-35,0,30,Distinction,92.33333333333333,439,0
589395,M,Lower Than A Level,0-35,0,30,Pass,80.88888888888889,344,0
589493,F,A Level or Equivalent,0-35,0,30,Pass,80.88888888888889,346,0
589507,F,Lower Than A Level,0-35,0,30,Pass,63.55555555555556,551,0
589558,F,Lower Than A Level,0-35,0,30,Pass,87.375,416,0
589690,F,A Level or Equivalent,0-35,0,30,Pass,93.33333333333333,666,0
589691,M,A Level or Equivalent,0-35,0,30,Fail,45.0,55,1
589702,F,Lower Than A Level,0-35,0,30,Pass,75.75,497,0
589734,F,A Level or Equivalent,0-35,0,30,Fail,50.714285714285715,749,1
589744,M,Lower Than A Level,0-35,0,90,Pass,60.333333333333336,260,0
589748,F,Lower Than A Level,35-55,0,30,Pass,86.11111111111111,573,0
589845,F,Lower Than A Level,0-35,0,90,Fail,80.0,59,1
589919,F,Lower Than A Level,0-35,0,30,Fail,68.0,137,1
589990,F,Lower Than A Level,35-55,0,30,Pass,74.66666666666667,557,0
590028,F,HE Qualification,0-35,0,30,Withdrawn,60.0,43,1
590034,F,Lower Than A Level,0-35,0,30,Pass,83.33333333333333,476,0
590046,F,Lower Than A Level,0-35,0,30,Distinction,88.88888888888889,817,0
590147,F,Lower Than A Level,0-35,0,30,Fail,63.75,206,1
590213,F,Lower Than A Level,35-55,0,30,Fail,67.8,323,1
590215,F,HE Qualification,0-35,0,30,Pass,88.33333333333333,1075,0
590248,F,Lower Than A Level,0-35,0,30,Withdrawn,59.375,297,1
590251,M,A Level or Equivalent,0-35,0,30,Fail,61.0,8,1
590353,F,A Level or Equivalent,0-35,0,30,Pass,75.71428571428571,600,0
590540,M,Lower Than A Level,0-35,0,30,Distinction,84.88888888888889,333,0
590590,F,Lower Than A Level,0-35,0,30,Withdrawn,85.0,351,1
590593,F,Lower Than A Level,35-55,0,30,Pass,90.2,2376,0
590662,F,A Level or Equivalent,0-35,0,30,Fail,83.75,364,1
590711,F,Lower Than A Level,35-55,0,30,Pass,85.0,1026,0
590764,F,Lower Than A Level,35-55,0,30,Distinction,72.88888888888889,693,0
590836,F,A Level or Equivalent,0-35,0,30,Pass,78.33333333333333,392,0
590864,F,A Level or Equivalent,35-55,0,30,Pass,66.66666666666667,491,0
591179,M,Lower Than A Level,0-35,0,30,Distinction,86.85714285714286,879,0
591198,F,Lower Than A Level,35-55,0,30,Distinction,83.5,549,0
591216,F,Lower Than A Level,0-35,0,30,Withdrawn,90.0,12,1
591225,F,A Level or Equivalent,0-35,0,30,Distinction,89.375,453,0
591243,F,Lower Than A Level,35-55,0,30,Pass,83.0,558,0
591255,F,Lower Than A Level,0-35,0,30,Fail,76.66666666666667,57,1
591321,M,Lower Than A Level,35-55,0,30,Pass,57.857142857142854,269,0
591409,M,Lower Than A Level,0-35,0,30,Pass,81.66666666666667,449,0
591549,F,Lower Than A Level,0-35,0,30,Pass,81.11111111111111,1023,0
591588,M,Lower Than A Level,35-55,0,30,Pass,86.77777777777777,1075,0
591602,F,Lower Than A Level,0-35,0,30,Pass,79.44444444444444,322,0
591671,F,Lower Than A Level,35-55,0,30,Fail,73.0,94,1
591804,F,A Level or Equivalent,35-55,0,30,Distinction,89.57142857142857,624,0
591814,F,Lower Than A Level,0-35,0,30,Pass,64.66666666666667,166,0
591837,F,Lower Than A Level,0-35,0,30,Pass,71.42857142857143,294,0
591849,M,Lower Than A Level,35-55,0,30,Fail,67.22222222222223,288,1
591859,M,Lower Than A Level,0-35,0,90,Fail,66.11111111111111,1020,1
591873,F,Lower Than A Level,35-55,0,30,Pass,85.88888888888889,572,0
592043,F,Lower Than A Level,0-35,0,30,Fail,68.0,80,1
592056,F,A Level or Equivalent,0-35,0,30,Pass,83.88888888888889,682,0
592059,F,Lower Than A Level,0-35,0,30,Pass,80.33333333333333,530,0
592127,F,A Level or Equivalent,0-35,0,30,Pass,80.33333333333333,651,0
592245,F,Lower Than A Level,0-35,0,30,Distinction,72.11111111111111,1362,0
592248,F,Lower Than A Level,35-55,0,30,Distinction,82.14285714285714,627,0
592272,F,Lower Than A Level,0-35,0,30,Pass,78.88888888888889,586,0
592287,M,Lower Than A Level,0-35,0,30,Pass,70.0,200,0
592361,F,A Level or Equivalent,0-35,0,30,Distinction,81.11111111111111,764,0
592444,F,A Level or Equivalent,35-55,0,30,Withdrawn,85.0,45,1
592451,F,A Level or Equivalent,0-35,0,30,Pass,80.0,432,0
592660,F,Lower Than A Level,35-55,0,30,Pass,81.75,274,0
592737,F,A Level or Equivalent,0-35,0,30,Pass,88.75,658,0
592880,F,Lower Than A Level,0-35,0,30,Fail,87.0,44,1
592882,F,Lower Than A Level,0-35,0,30,Pass,73.0,613,0
593010,F,A Level or Equivalent,0-35,0,30,Fail,77.0,106,1
593017,F,A Level or Equivalent,0-35,0,30,Pass,77.5,215,0
593127,F,Lower Than A Level,35-55,0,30,Distinction,88.33333333333333,1043,0
593246,F,A Level or Equivalent,0-35,0,30,Pass,76.11111111111111,240,0
593431,F,Lower Than A Level,0-35,0,30,Fail,73.0,74,1
593438,M,Lower Than A Level,0-35,0,30,Fail,53.333333333333336,118,1
593540,F,Lower Than A Level,35-55,0,30,Pass,85.55555555555556,2625,0
593546,M,A Level or Equivalent,0-35,0,30,Pass,88.44444444444444,543,0
593569,F,Lower Than A Level,0-35,0,30,Fail,79.5,228,1
593734,F,Lower Than A Level,35-55,0,30,Pass,78.55555555555556,902,0
593793,F,Lower Than A Level,0-35,0,30,Withdrawn,73.75,313,1
593819,F,A Level or Equivalent,0-35,0,30,Pass,74.5,398,0
593840,F,Lower Than A Level,0-35,0,30,Fail,62.333333333333336,245,1
593842,F,A Level or Equivalent,0-35,0,30,Distinction,78.66666666666667,889,0
593858,F,Lower Than A Level,35-55,0,30,Pass,82.25,867,0
593954,F,Lower Than A Level,0-35,0,30,Pass,68.33333333333333,750,0
594185,F,Lower Than A Level,35-55,0,30,Fail,51.0,56,1
594188,M,A Level or Equivalent,0-35,0,30,Pass,83.88888888888889,657,0
594196,M,Lower Than A Level,0-35,0,30,Pass,73.44444444444444,351,0
594450,F,A Level or Equivalent,0-35,0,30,Fail,53.333333333333336,87,1
594554,F,Lower Than A Level,0-35,0,30,Distinction,84.22222222222223,781,0
594625,F,Lower Than A Level,0-35,0,30,Pass,93.125,280,0
594745,F,Lower Than A Level,35-55,0,30,Distinction,83.75,471,0
594771,M,Lower Than A Level,0-35,0,105,Distinction,78.33333333333333,303,0
594834,F,Lower Than A Level,35-55,0,30,Pass,87.22222222222223,1019,0
594901,F,Lower Than A Level,0-35,0,30,Fail,75.66666666666667,443,1
594910,F,Lower Than A Level,35-55,0,30,Fail,82.14285714285714,536,1
594943,F,Lower Than A Level,35-55,0,30,Pass,64.44444444444444,785,0
595185,F,Lower Than A Level,35-55,0,30,Pass,82.77777777777777,1016,0
595256,F,A Level or Equivalent,0-35,0,30,Pass,80.55555555555556,464,0
595305,F,No Formal quals,0-35,0,30,Pass,76.33333333333333,1631,0
595335,F,Lower Than A Level,35-55,0,30,Distinction,94.375,2367,0
595365,F,Lower Than A Level,0-35,0,30,Pass,74.92307692307692,2021,0
595434,F,Lower Than A Level,0-35,0,30,Distinction,92.22222222222223,2037,0
595440,F,A Level or Equivalent,0-35,0,30,Distinction,83.66666666666667,925,0
595474,F,A Level or Equivalent,35-55,0,30,Distinction,83.55555555555556,1331,0
595496,F,Lower Than A Level,0-35,0,60,Pass,88.88888888888889,372,0
595501,F,A Level or Equivalent,0-35,0,30,Fail,50.0,8,1
595535,F,Lower Than A Level,0-35,0,30,Fail,72.0,32,1
595686,F,A Level or Equivalent,35-55,0,30,Pass,91.25,1595,0
595908,F,Lower Than A Level,0-35,0,30,Distinction,86.66666666666667,590,0
595927,F,Lower Than A Level,35-55,0,30,Distinction,90.55555555555556,2285,0
595977,F,Lower Than A Level,35-55,0,30,Pass,73.33333333333333,732,0
596071,M,Lower Than A Level,0-35,0,30,Pass,83.22222222222223,586,0
596075,M,Lower Than A Level,35-55,0,30,Pass,88.33333333333333,277,0
596089,M,Lower Than A Level,0-35,0,30,Pass,52.77777777777778,963,0
596091,M,A Level or Equivalent,0-35,0,30,Pass,75.125,423,0
596143,F,Lower Than A Level,0-35,0,30,Distinction,84.88888888888889,408,0
596208,F,Lower Than A Level,35-55,0,30,Pass,83.33333333333333,532,0
596214,F,Lower Than A Level,0-35,0,30,Fail,77.33333333333333,147,1
596221,F,Lower Than A Level,0-35,0,30,Pass,67.44444444444444,429,0
596255,F,A Level or Equivalent,0-35,0,30,Fail,84.66666666666667,182,1
596301,F,Lower Than A Level,35-55,0,30,Distinction,85.71428571428571,243,0
596358,M,A Level or Equivalent,35-55,0,60,Pass,90.77777777777777,556,0
596376,F,A Level or Equivalent,0-35,0,30,Pass,84.44444444444444,677,0
596527,F,Lower Than A Level,0-35,0,30,Pass,75.0,817,0
596636,F,Lower Than A Level,0-35,0,30,Pass,50.714285714285715,323,0
596694,M,A Level or Equivalent,35-55,0,30,Pass,95.55555555555556,533,0
596697,F,Lower Than A Level,35-55,0,30,Pass,80.25,1012,0
596801,F,Lower Than A Level,0-35,0,30,Pass,86.66666666666667,803,0
596824,F,Lower Than A Level,0-35,0,30,Pass,61.42857142857143,612,0
596943,F,A Level or Equivalent,0-35,0,30,Pass,82.375,564,0
597045,F,A Level or Equivalent,35-55,0,30,Pass,88.125,630,0
597058,F,Post Graduate Qualification,35-55,0,30,Distinction,86.875,798,0
597060,F,Lower Than A Level,0-35,0,30,Distinction,80.55555555555556,1081,0
597097,F,Lower Than A Level,0-35,0,30,Pass,66.88888888888889,326,0
597114,F,A Level or Equivalent,0-35,0,30,Distinction,92.44444444444444,1707,0
597152,F,Lower Than A Level,0-35,0,30,Fail,85.71428571428571,184,1
597212,F,Lower Than A Level,0-35,0,30,Withdrawn,85.0,129,1
597253,F,A Level or Equivalent,0-35,0,30,Distinction,86.11111111111111,801,0
597299,F,Lower Than A Level,0-35,0,60,Pass,87.0,781,0
597333,F,A Level or Equivalent,35-55,0,90,Pass,91.5,864,0
597360,F,A Level or Equivalent,35-55,0,30,Distinction,78.88888888888889,602,0
597515,F,Lower Than A Level,0-35,0,30,Pass,74.44444444444444,374,0
597597,M,A Level or Equivalent,0-35,0,30,Distinction,88.33333333333333,879,0
597617,F,Lower Than A Level,0-35,0,30,Pass,83.375,265,0
597669,F,Lower Than A Level,0-35,0,30,Pass,75.44444444444444,1777,0
597936,F,HE Qualification,35-55,0,30,Fail,74.22222222222223,473,1
597941,F,No Formal quals,0-35,0,30,Pass,82.22222222222223,432,0
597971,F,A Level or Equivalent,0-35,0,30,Pass,85.55555555555556,228,0
598107,F,Lower Than A Level,0-35,0,30,Pass,82.33333333333333,1108,0
598139,F,A Level or Equivalent,35-55,0,30,Pass,78.33333333333333,803,0
598176,F,A Level or Equivalent,0-35,0,30,Pass,63.666666666666664,246,0
598178,M,Lower Than A Level,35-55,0,30,Pass,82.11111111111111,789,0
598226,F,Lower Than A Level,0-35,0,30,Fail,41.666666666666664,70,1
598327,F,Lower Than A Level,35-55,0,30,Pass,83.57142857142857,497,0
598420,M,Lower Than A Level,0-35,0,30,Pass,86.55555555555556,360,0
598421,F,HE Qualification,0-35,0,30,Pass,77.77777777777777,891,0
598546,F,Lower Than A Level,35-55,0,30,Fail,45.0,5,1
598667,F,A Level or Equivalent,0-35,0,30,Pass,89.77777777777777,789,0
598717,M,Lower Than A Level,0-35,0,30,Fail,67.22222222222223,170,1
598731,F,No Formal quals,0-35,0,30,Withdrawn,55.0,92,1
598762,F,A Level or Equivalent,0-35,0,60,Fail,70.0,220,1
598788,F,Lower Than A Level,0-35,0,30,Pass,70.57142857142857,395,0
598824,F,Lower Than A Level,0-35,0,30,Fail,70.33333333333333,98,1
598840,M,A Level or Equivalent,35-55,0,30,Pass,84.88888888888889,1731,0
598921,M,A Level or Equivalent,0-35,0,30,Pass,79.44444444444444,685,0
598923,M,Lower Than A Level,0-35,0,30,Fail,56.5,9,1
599009,F,Lower Than A Level,0-35,0,30,Pass,85.77777777777777,1194,0
599080,F,No Formal quals,0-35,0,30,Pass,87.85714285714286,394,0
599267,F,Lower Than A Level,0-35,0,30,Fail,59.0,197,1
599278,F,Lower Than A Level,0-35,0,90,Pass,78.0,481,0
599306,F,A Level or Equivalent,35-55,0,30,Pass,77.0,1163,0
599385,F,Lower Than A Level,0-35,0,30,Pass,87.14285714285714,559,0
599410,M,A Level or Equivalent,35-55,0,30,Pass,92.77777777777777,696,0
599448,F,A Level or Equivalent,35-55,0,30,Fail,74.0,45,1
599529,M,A Level or Equivalent,0-35,0,30,Pass,77.44444444444444,178,0
599804,F,Lower Than A Level,35-55,0,30,Fail,71.33333333333333,43,1
599815,F,A Level or Equivalent,0-35,0,30,Pass,84.44444444444444,673,0
599853,F,Lower Than A Level,0-35,0,30,Fail,64.375,831,1
599963,F,Lower Than A Level,0-35,0,30,Pass,85.66666666666667,884,0
600081,F,Lower Than A Level,0-35,0,30,Pass,72.25,607,0
600097,F,Lower Than A Level,35-55,0,90,Pass,66.44444444444444,529,0
600202,M,Lower Than A Level,35-55,0,30,Pass,87.11111111111111,661,0
600266,F,Lower Than A Level,0-35,0,30,Fail,68.0,609,1
600277,F,Lower Than A Level,0-35,0,30,Pass,68.22222222222223,315,0
600305,F,A Level or Equivalent,0-35,0,30,Pass,78.44444444444444,627,0
600315,F,No Formal quals,0-35,0,30,Fail,62.0,174,1
600320,F,Lower Than A Level,35-55,0,30,Withdrawn,74.8,715,1
600461,F,No Formal quals,0-35,0,30,Fail,70.22222222222223,445,1
600471,M,Lower Than A Level,35-55,0,30,Pass,86.11111111111111,470,0
600514,F,Lower Than A Level,0-35,0,30,Distinction,82.66666666666667,576,0
600566,F,A Level or Equivalent,35-55,0,60,Pass,60.0,404,0
600606,F,Lower Than A Level,35-55,0,30,Pass,76.23076923076923,1158,0
600645,M,A Level or Equivalent,0-35,0,30,Pass,71.88888888888889,941,0
600733,F,Post Graduate Qualification,35-55,0,30,Distinction,98.55555555555556,882,0
600895,M,Lower Than A Level,35-55,0,30,Pass,88.33333333333333,894,0
600906,M,Lower Than A Level,35-55,0,30,Withdrawn,55.0,448,1
600908,F,Lower Than A Level,0-35,0,90,Pass,77.5,676,0
601123,F,A Level or Equivalent,35-55,0,90,Pass,90.55555555555556,1315,0
601125,F,A Level or Equivalent,0-35,0,30,Fail,79.66666666666667,307,1
