user_id,subject,topic,difficulty_level,total_questions,correct_answers,wrong_answers,topic_accuracy,attempt_count,study_duration_minutes,pre_test_score,post_test_score,improvement_score,mastery_level,needs_remedial,recommended_action,remediation_material_id,interaction_date
U01779,Digital Literacy,Online Collaboration,easy,15,13,2,86.67,1,40,80.64,81.94,1.3,mastered,0,continue,M0070,2026-05-18
U01780,Mathematics,Linear Equations,hard,5,0,5,0.0,1,45,0,21.73,21.73,weak,1,remedial,M0015,2026-02-24
U01781,Programming,Variables,medium,10,8,2,80.0,2,49,75.69,76.83,1.14,mastered,0,continue,M0016,2026-02-21
U01782,Programming,Loops,hard,20,8,12,40.0,1,48,45.12,64.6,19.48,weak,1,remedial,M0023,2026-01-23
U01783,Programming,Functions,easy,10,8,2,80.0,2,38,85.58,87.36,1.78,mastered,0,continue,M0026,2026-04-27
U01784,English,Writing,easy,10,7,3,70.0,1,38,76.14,84.57,8.43,partial,0,review,M0044,2026-01-04
U01785,Mathematics,Statistics,easy,20,9,11,45.0,3,34,47.55,67.3,19.75,weak,1,remedial,M0012,2026-02-17
U01786,Science,Matter,medium,10,1,9,10.0,4,50,3.93,28.1,24.17,weak,1,remedial,M0058,2026-03-17
U01787,Digital Literacy,File Management,medium,15,9,6,60.0,3,51,58.09,61.93,3.84,partial,0,review,M0068,2026-02-13
U01788,Digital Literacy,Data Privacy,easy,15,7,8,46.67,3,30,40.89,56.75,15.86,weak,1,remedial,M0066,2026-04-03
U01789,Business,Business Communication,hard,5,3,2,60.0,1,49,62.81,66.62,3.81,partial,0,review,M0090,2026-01-31
U01790,Programming,Data Structures,medium,20,17,3,85.0,1,51,77.37,80.01,2.64,mastered,0,continue,M0029,2026-05-23
U01791,Business,Customer Service,hard,5,4,1,80.0,2,18,86.37,89.27,2.9,mastered,0,continue,M0084,2026-01-30
U01792,Mathematics,Statistics,medium,10,6,4,60.0,1,18,67.23,73.39,6.16,partial,0,review,M0010,2026-04-15
U01793,Mathematics,Statistics,medium,20,19,1,95.0,1,25,95.54,98.17,2.63,mastered,0,continue,M0010,2026-04-21
U01794,Programming,Loops,medium,5,2,3,40.0,3,66,33.61,45.08,11.47,weak,1,remedial,M0022,2026-01-26
U01795,English,Writing,medium,15,10,5,66.67,2,53,64.06,69.79,5.73,partial,0,review,M0043,2026-04-13
U01796,Science,Ecosystem,medium,10,5,5,50.0,1,26,49.98,82.43,32.45,weak,1,remedial,M0057,2026-01-12
U01797,English,Vocabulary,easy,15,15,0,100.0,1,34,95.54,98.44,2.9,mastered,0,continue,M0031,2026-01-06
U01798,Mathematics,Linear Equations,medium,10,9,1,90.0,2,32,88.43,92.1,3.67,mastered,0,continue,M0014,2026-03-21
U01799,Business,Business Communication,medium,10,10,0,100.0,1,44,100,100,0,mastered,0,continue,M0088,2026-05-27
U01800,Science,Force and Motion,medium,20,8,12,40.0,2,38,35.45,54.1,18.65,weak,1,remedial,M0050,2026-01-14
U01801,English,Tenses,easy,15,13,2,86.67,2,46,87.09,89.92,2.83,mastered,0,continue,M0041,2026-05-26
U01802,Science,Ecosystem,medium,10,8,2,80.0,2,46,76.13,76.37,0.24,mastered,0,continue,M0057,2026-04-17
U01803,Mathematics,Linear Equations,medium,10,9,1,90.0,2,38,91.04,92.44,1.4,mastered,0,continue,M0013,2026-03-05
U01804,Science,Ecosystem,easy,15,10,5,66.67,3,40,67.69,73.94,6.25,partial,0,review,M0055,2026-04-12
U01805,Digital Literacy,Internet Safety,medium,5,4,1,80.0,1,47,82.75,85.13,2.38,mastered,0,continue,M0061,2026-04-27
U01806,Business,Entrepreneurship,easy,20,17,3,85.0,1,54,82.41,84.02,1.61,mastered,0,continue,M0085,2026-03-09
U01807,English,Writing,easy,20,6,14,30.0,1,32,28.25,46.05,17.8,weak,1,remedial,M0045,2026-04-22
U01808,Business,Financial Literacy,medium,20,10,10,50.0,4,55,51.06,61.13,10.07,weak,1,remedial,M0081,2026-01-20
U01809,Business,Business Communication,medium,15,10,5,66.67,4,43,64.65,67.94,3.29,partial,0,review,M0088,2026-03-07
U01810,English,Reading Comprehension,easy,20,20,0,100.0,3,34,92.46,97.17,4.71,mastered,0,continue,M0038,2026-02-17
U01811,Mathematics,Algebra Basics,easy,15,9,6,60.0,5,52,59.06,67.78,8.72,partial,0,review,M0006,2026-03-15
U01812,Science,Energy,medium,20,18,2,90.0,2,24,86.38,89.18,2.8,mastered,0,continue,M0053,2026-05-05
U01813,Science,Energy,medium,20,14,6,70.0,1,34,75.46,84.11,8.65,partial,0,review,M0053,2026-04-14
U01814,Programming,Conditional Logic,hard,20,9,11,45.0,3,44,49.92,79.5,29.58,weak,1,remedial,M0019,2026-05-07
U01815,Mathematics,Geometry,medium,20,11,9,55.0,4,56,57.44,79.95,22.51,weak,1,remedial,M0007,2026-02-06
U01816,Mathematics,Geometry,medium,5,0,5,0.0,2,40,0,14.51,14.51,weak,1,remedial,M0009,2026-01-18
U01817,Programming,Conditional Logic,hard,5,4,1,80.0,2,43,84.06,85.09,1.03,mastered,0,continue,M0021,2026-04-27
U01818,English,Writing,easy,15,15,0,100.0,3,50,96.66,100,3.34,mastered,0,continue,M0044,2026-05-09
U01819,Digital Literacy,Basic Troubleshooting,medium,20,11,9,55.0,2,40,53.13,70.1,16.97,weak,1,remedial,M0074,2026-03-16
U01820,Mathematics,Statistics,medium,10,3,7,30.0,1,38,26.35,52.25,25.9,weak,1,remedial,M0010,2026-01-16
U01821,Programming,Conditional Logic,easy,10,9,1,90.0,2,27,84.22,85.25,1.03,mastered,0,continue,M0019,2026-01-21
U01822,Programming,Loops,hard,15,10,5,66.67,1,38,73.03,85.85,12.82,partial,0,review,M0023,2026-05-01
U01823,English,Writing,hard,5,2,3,40.0,1,49,43.6,64.33,20.73,weak,1,remedial,M0043,2026-05-27
U01824,English,Tenses,medium,15,6,9,40.0,1,30,35.77,65.3,29.53,weak,1,remedial,M0040,2026-05-13
U01825,Digital Literacy,Internet Safety,medium,20,14,6,70.0,4,68,72.98,87.51,14.53,partial,0,review,M0061,2026-05-18
U01826,Programming,Conditional Logic,easy,5,4,1,80.0,1,30,78.13,82.38,4.25,mastered,0,continue,M0019,2026-01-04
U01827,Mathematics,Geometry,medium,10,6,4,60.0,2,42,59.44,73.48,14.04,partial,0,review,M0007,2026-04-19
U01828,Mathematics,Algebra Basics,hard,15,1,14,6.67,4,66,4.78,25.17,20.39,weak,1,remedial,M0005,2026-04-12
U01829,Business,Customer Service,medium,5,2,3,40.0,2,55,34.36,65.54,31.18,weak,1,remedial,M0084,2026-05-19
U01830,Business,Financial Literacy,easy,20,19,1,95.0,1,53,96.73,97.92,1.19,mastered,0,continue,M0079,2026-02-22
U01831,English,Writing,medium,5,2,3,40.0,2,35,44.36,65.88,21.52,weak,1,remedial,M0043,2026-02-24
U01832,Mathematics,Linear Equations,hard,10,6,4,60.0,4,64,60.79,67.49,6.7,partial,0,review,M0015,2026-02-27
U01833,Programming,Functions,medium,15,9,6,60.0,1,27,59.69,66.45,6.76,partial,0,review,M0027,2026-01-01
U01834,Science,Cells,easy,20,17,3,85.0,4,58,92.11,94.62,2.51,mastered,0,continue,M0048,2026-04-15
U01835,Digital Literacy,Internet Safety,medium,20,5,15,25.0,3,40,23.49,58.14,34.65,weak,1,remedial,M0061,2026-03-07
U01836,Business,Customer Service,medium,5,5,0,100.0,3,47,94.62,96.88,2.26,mastered,0,continue,M0083,2026-05-10
U01837,Programming,Loops,easy,10,7,3,70.0,1,22,74.11,80.25,6.14,partial,0,review,M0023,2026-01-17
U01838,Digital Literacy,File Management,medium,5,5,0,100.0,1,39,92.13,92.6,0.47,mastered,0,continue,M0067,2026-05-27
U01839,Programming,Variables,medium,5,2,3,40.0,3,49,38.82,63.16,24.34,weak,1,remedial,M0016,2026-04-06
U01840,Business,Business Communication,medium,10,4,6,40.0,3,28,45.85,75.56,29.71,weak,1,remedial,M0088,2026-05-14
U01841,Programming,Functions,easy,5,4,1,80.0,3,31,74.53,78.12,3.59,mastered,0,continue,M0026,2026-04-26
U01842,Business,Marketing Basics,medium,20,13,7,65.0,3,45,60.76,74.57,13.81,partial,0,review,M0078,2026-03-03
U01843,English,Tenses,medium,5,2,3,40.0,1,38,33.3,54.8,21.5,weak,1,remedial,M0040,2026-02-04
U01844,Mathematics,Algebra Basics,easy,15,12,3,80.0,2,27,82.94,85.13,2.19,mastered,0,continue,M0006,2026-05-30
U01845,Business,Marketing Basics,hard,5,2,3,40.0,4,51,47.55,64.68,17.13,weak,1,remedial,M0078,2026-04-12
U01846,Science,Cells,easy,20,16,4,80.0,3,47,74.28,74.79,0.51,mastered,0,continue,M0047,2026-04-19
U01847,Science,Cells,easy,5,4,1,80.0,1,17,86.94,91.83,4.89,mastered,0,continue,M0046,2026-02-14
U01848,Mathematics,Algebra Basics,easy,20,18,2,90.0,1,29,93.04,94.95,1.91,mastered,0,continue,M0004,2026-05-12
U01849,Science,Energy,medium,15,2,13,13.33,2,47,6.36,36.28,29.92,weak,1,remedial,M0052,2026-03-12
U01850,English,Writing,hard,15,12,3,80.0,1,40,74.77,78.6,3.83,mastered,0,continue,M0044,2026-03-02
U01851,Digital Literacy,File Management,medium,5,2,3,40.0,2,58,45.09,75.11,30.02,weak,1,remedial,M0067,2026-03-23
U01852,Digital Literacy,Data Privacy,easy,20,19,1,95.0,2,31,93.4,96.81,3.41,mastered,0,continue,M0066,2026-04-22
U01853,Mathematics,Statistics,medium,5,4,1,80.0,1,24,80.69,82.99,2.3,mastered,0,continue,M0010,2026-03-21
U01854,English,Vocabulary,medium,5,1,4,20.0,2,51,14.06,31.2,17.14,weak,1,remedial,M0033,2026-02-11
U01855,Mathematics,Statistics,easy,10,8,2,80.0,1,43,75.44,78.0,2.56,mastered,0,continue,M0010,2026-02-10
U01856,English,Reading Comprehension,easy,15,15,0,100.0,1,29,94.05,95.54,1.49,mastered,0,continue,M0038,2026-05-18
U01857,Programming,Loops,medium,5,2,3,40.0,3,49,38.85,53.3,14.45,weak,1,remedial,M0024,2026-01-01
U01858,Mathematics,Statistics,hard,10,4,6,40.0,1,44,37.16,57.78,20.62,weak,1,remedial,M0010,2026-01-14
U01859,Digital Literacy,Internet Safety,medium,5,3,2,60.0,1,28,56.38,61.11,4.73,partial,0,review,M0063,2026-03-30
U01860,Business,Customer Service,medium,5,3,2,60.0,2,30,54.69,63.44,8.75,partial,0,review,M0084,2026-02-04
U01861,English,Tenses,medium,10,4,6,40.0,2,33,44.59,55.82,11.23,weak,1,remedial,M0041,2026-05-19
U01862,English,Grammar,easy,5,5,0,100.0,3,40,94.24,98.54,4.3,mastered,0,continue,M0035,2026-04-09
U01863,Mathematics,Fractions,hard,20,11,9,55.0,2,60,62.03,88.46,26.43,weak,1,remedial,M0001,2026-05-26
U01864,Business,Customer Service,medium,15,14,1,93.33,1,42,90.46,95.27,4.81,mastered,0,continue,M0084,2026-04-22
U01865,Science,Force and Motion,hard,5,3,2,60.0,3,52,56.11,67.62,11.51,partial,0,review,M0049,2026-02-07
U01866,Business,Entrepreneurship,easy,15,10,5,66.67,1,24,63.01,67.92,4.91,partial,0,review,M0086,2026-03-09
U01867,Digital Literacy,File Management,easy,5,3,2,60.0,2,42,66.37,72.61,6.24,partial,0,review,M0069,2026-03-07
U01868,Digital Literacy,Basic Troubleshooting,easy,15,12,3,80.0,3,22,85.38,86.57,1.19,mastered,0,continue,M0073,2026-04-25
U01869,English,Vocabulary,easy,5,4,1,80.0,2,38,78.12,79.2,1.08,mastered,0,continue,M0032,2026-03-16
U01870,Digital Literacy,File Management,medium,15,13,2,86.67,4,55,88.75,91.54,2.79,mastered,0,continue,M0068,2026-03-03
U01871,Programming,Variables,easy,20,17,3,85.0,1,22,88.2,93.06,4.86,mastered,0,continue,M0016,2026-03-07
U01872,Business,Financial Literacy,hard,15,8,7,53.33,1,53,56.41,81.1,24.69,weak,1,remedial,M0079,2026-03-27
U01873,English,Reading Comprehension,easy,20,6,14,30.0,3,44,31.5,41.73,10.23,weak,1,remedial,M0038,2026-05-23
U01874,Mathematics,Fractions,hard,15,9,6,60.0,4,53,52.02,60.55,8.53,partial,0,review,M0003,2026-04-25
U01875,Programming,Functions,easy,5,5,0,100.0,5,57,95.24,99.11,3.87,mastered,0,continue,M0025,2026-01-15
U01876,Mathematics,Algebra Basics,easy,10,6,4,60.0,4,44,60.89,69.42,8.53,partial,0,review,M0004,2026-01-28
U01877,Digital Literacy,File Management,medium,10,8,2,80.0,5,68,87.71,91.27,3.56,mastered,0,continue,M0069,2026-01-12
U01878,Science,Cells,easy,10,8,2,80.0,1,40,81.2,81.56,0.36,mastered,0,continue,M0047,2026-03-10
U01879,Business,Customer Service,medium,20,14,6,70.0,5,81,69.2,77.03,7.83,partial,0,review,M0083,2026-03-21
U01880,Programming,Conditional Logic,medium,10,6,4,60.0,3,70,67.57,81.74,14.17,partial,0,review,M0021,2026-02-24
U01881,Business,Marketing Basics,medium,20,18,2,90.0,2,37,82.33,85.07,2.74,mastered,0,continue,M0078,2026-04-02
U01882,Programming,Functions,medium,10,4,6,40.0,3,56,37.71,59.54,21.83,weak,1,remedial,M0026,2026-03-22
U01883,English,Grammar,medium,10,4,6,40.0,3,49,40.71,74.42,33.71,weak,1,remedial,M0036,2026-02-10
U01884,Programming,Conditional Logic,easy,15,7,8,46.67,1,49,39.56,51.17,11.61,weak,1,remedial,M0019,2026-05-29
U01885,Mathematics,Geometry,easy,10,8,2,80.0,1,43,85.19,89.16,3.97,mastered,0,continue,M0008,2026-02-25
U01886,Mathematics,Linear Equations,hard,20,5,15,25.0,1,69,20.78,43.29,22.51,weak,1,remedial,M0015,2026-03-24
U01887,English,Vocabulary,medium,20,7,13,35.0,1,43,36.64,55.21,18.57,weak,1,remedial,M0033,2026-01-09
U01888,Mathematics,Geometry,easy,10,7,3,70.0,5,48,77.35,90.86,13.51,partial,0,review,M0007,2026-01-15
U01889,Digital Literacy,Basic Troubleshooting,medium,10,2,8,20.0,3,40,23.15,37.12,13.97,weak,1,remedial,M0073,2026-04-07
U01890,Business,Entrepreneurship,medium,5,0,5,0.0,1,45,0,12.88,12.88,weak,1,remedial,M0085,2026-02-25
U01891,English,Reading Comprehension,hard,5,3,2,60.0,1,39,55.37,59.41,4.04,partial,0,review,M0039,2026-02-14
U01892,Programming,Variables,easy,15,5,10,33.33,5,58,38.39,66.57,28.18,weak,1,remedial,M0016,2026-04-29
U01893,Programming,Conditional Logic,hard,15,7,8,46.67,1,50,54.6,67.18,12.58,weak,1,remedial,M0020,2026-01-25
U01894,Science,Force and Motion,medium,5,1,4,20.0,5,69,21.63,42.7,21.07,weak,1,remedial,M0051,2026-05-24
U01895,Digital Literacy,Internet Safety,easy,15,15,0,100.0,3,45,100,100,0,mastered,0,continue,M0063,2026-02-11
U01896,Programming,Data Structures,easy,10,2,8,20.0,1,27,26.46,52.82,26.36,weak,1,remedial,M0030,2026-02-17
U01897,Digital Literacy,File Management,easy,20,17,3,85.0,4,57,81.81,84.55,2.74,mastered,0,continue,M0068,2026-04-15
U01898,Business,Financial Literacy,easy,10,6,4,60.0,1,39,64.91,75.67,10.76,partial,0,review,M0080,2026-04-30
U01899,English,Writing,easy,15,15,0,100.0,2,31,96.31,97.28,0.97,mastered,0,continue,M0045,2026-03-15
U01900,Programming,Loops,easy,15,14,1,93.33,2,29,92.33,92.46,0.13,mastered,0,continue,M0023,2026-03-03
U01901,Programming,Loops,medium,15,14,1,93.33,1,54,89.74,94.22,4.48,mastered,0,continue,M0022,2026-03-17
U01902,Science,Matter,easy,15,13,2,86.67,1,27,86.38,90.34,3.96,mastered,0,continue,M0058,2026-03-10
U01903,Science,Energy,medium,10,7,3,70.0,1,38,76.38,89.95,13.57,partial,0,review,M0052,2026-05-13
U01904,Programming,Data Structures,medium,5,3,2,60.0,2,52,63.64,71.74,8.1,partial,0,review,M0029,2026-01-31
U01905,Digital Literacy,Basic Troubleshooting,medium,5,0,5,0.0,1,57,0,16.5,16.5,weak,1,remedial,M0075,2026-04-02
U01906,English,Reading Comprehension,medium,10,3,7,30.0,1,32,29.87,52.75,22.88,weak,1,remedial,M0038,2026-01-14
U01907,Digital Literacy,Data Privacy,medium,20,4,16,20.0,1,50,19.98,54.24,34.26,weak,1,remedial,M0064,2026-02-17
U01908,Programming,Data Structures,medium,15,6,9,40.0,2,44,44.07,62.26,18.19,weak,1,remedial,M0028,2026-04-26
U01909,Business,Financial Literacy,hard,20,3,17,15.0,3,47,21.34,49.8,28.46,weak,1,remedial,M0081,2026-01-14
U01910,Programming,Variables,hard,15,1,14,6.67,4,65,1.72,20.95,19.23,weak,1,remedial,M0016,2026-01-27
U01911,Programming,Functions,medium,5,1,4,20.0,1,30,17.84,49.03,31.19,weak,1,remedial,M0027,2026-04-29
U01912,Programming,Conditional Logic,medium,10,4,6,40.0,1,31,35.56,47.15,11.59,weak,1,remedial,M0020,2026-05-29
U01913,Mathematics,Linear Equations,medium,20,12,8,60.0,2,48,54.1,64.79,10.69,partial,0,review,M0014,2026-02-16
U01914,Science,Energy,easy,15,15,0,100.0,1,37,95.02,99.64,4.62,mastered,0,continue,M0053,2026-03-26
U01915,Business,Entrepreneurship,easy,5,5,0,100.0,3,38,94.01,94.48,0.47,mastered,0,continue,M0086,2026-05-03
U01916,Programming,Functions,medium,15,15,0,100.0,2,48,100,100,0,mastered,0,continue,M0025,2026-02-17
U01917,English,Vocabulary,medium,5,5,0,100.0,5,65,100,100,0,mastered,0,continue,M0032,2026-02-14
U01918,English,Reading Comprehension,medium,20,10,10,50.0,3,29,51.02,76.02,25.0,weak,1,remedial,M0037,2026-05-09
U01919,Mathematics,Algebra Basics,hard,10,3,7,30.0,4,62,24.93,48.46,23.53,weak,1,remedial,M0006,2026-03-07
U01920,Mathematics,Fractions,hard,15,10,5,66.67,2,64,72.68,81.39,8.71,partial,0,review,M0001,2026-02-24
U01921,Science,Ecosystem,hard,15,8,7,53.33,2,75,53.96,82.8,28.84,weak,1,remedial,M0056,2026-05-29
U01922,Programming,Loops,easy,5,1,4,20.0,3,48,12.76,45.49,32.73,weak,1,remedial,M0023,2026-03-05
U01923,Business,Marketing Basics,medium,10,4,6,40.0,1,32,41.02,75.02,34.0,weak,1,remedial,M0077,2026-01-21
U01924,Science,Force and Motion,medium,20,10,10,50.0,1,28,47.33,73.96,26.63,weak,1,remedial,M0050,2026-05-14
U01925,English,Writing,easy,15,10,5,66.67,1,30,66.26,77.19,10.93,partial,0,review,M0044,2026-02-28
U01926,English,Vocabulary,medium,10,6,4,60.0,1,64,65.03,70.36,5.33,partial,0,review,M0032,2026-05-03
U01927,Digital Literacy,Basic Troubleshooting,hard,20,13,7,65.0,1,38,67.72,74.46,6.74,partial,0,review,M0074,2026-04-17
U01928,English,Grammar,hard,20,5,15,25.0,3,72,29.32,62.63,33.31,weak,1,remedial,M0035,2026-01-11
U01929,Science,Ecosystem,medium,10,6,4,60.0,3,57,52.13,66.38,14.25,partial,0,review,M0056,2026-04-20
U01930,Science,Energy,easy,20,20,0,100.0,1,29,92.06,96.38,4.32,mastered,0,continue,M0054,2026-03-17
U01931,Programming,Loops,easy,5,2,3,40.0,1,14,43.92,76.62,32.7,weak,1,remedial,M0023,2026-02-12
U01932,English,Grammar,medium,10,9,1,90.0,2,34,95.7,96.71,1.01,mastered,0,continue,M0034,2026-02-22
U01933,Programming,Variables,hard,10,4,6,40.0,2,47,47.22,72.46,25.24,weak,1,remedial,M0017,2026-02-19
U01934,Business,Financial Literacy,medium,20,9,11,45.0,1,35,46.16,65.28,19.12,weak,1,remedial,M0081,2026-05-05
U01935,Mathematics,Geometry,medium,15,13,2,86.67,4,66,86.43,88.79,2.36,mastered,0,continue,M0007,2026-01-21
U01936,Mathematics,Fractions,medium,20,9,11,45.0,1,41,52.83,83.66,30.83,weak,1,remedial,M0002,2026-05-13
U01937,Business,Entrepreneurship,easy,10,3,7,30.0,1,28,22.12,55.85,33.73,weak,1,remedial,M0086,2026-02-03
U01938,Science,Force and Motion,hard,15,6,9,40.0,1,53,36.16,69.88,33.72,weak,1,remedial,M0050,2026-04-19
U01939,Science,Energy,hard,5,1,4,20.0,1,67,23.07,33.56,10.49,weak,1,remedial,M0053,2026-02-25
U01940,Programming,Variables,medium,5,2,3,40.0,2,50,39.69,73.61,33.92,weak,1,remedial,M0018,2026-03-16
U01941,Business,Business Communication,medium,15,13,2,86.67,3,47,92.4,96.22,3.82,mastered,0,continue,M0088,2026-01-24
U01942,Science,Ecosystem,easy,15,14,1,93.33,1,38,97.4,100,2.6,mastered,0,continue,M0056,2026-03-28
U01943,Business,Customer Service,easy,20,7,13,35.0,1,31,35.16,53.18,18.02,weak,1,remedial,M0084,2026-01-27
U01944,English,Reading Comprehension,medium,10,8,2,80.0,2,56,80.72,83.53,2.81,mastered,0,continue,M0038,2026-04-08
U01945,Mathematics,Fractions,medium,5,0,5,0.0,2,38,2.37,18.89,16.52,weak,1,remedial,M0001,2026-04-10
U01946,Mathematics,Geometry,medium,5,2,3,40.0,3,59,43.75,73.14,29.39,weak,1,remedial,M0009,2026-03-18
U01947,Business,Entrepreneurship,easy,5,4,1,80.0,2,52,75.84,76.02,0.18,mastered,0,continue,M0085,2026-03-18
U01948,Digital Literacy,Basic Troubleshooting,medium,5,4,1,80.0,3,69,80.4,82.33,1.93,mastered,0,continue,M0075,2026-04-27
U01949,Mathematics,Fractions,medium,20,15,5,75.0,1,42,75.9,87.08,11.18,partial,0,review,M0003,2026-02-03
U01950,Business,Business Communication,easy,20,20,0,100.0,2,33,94.07,96.84,2.77,mastered,0,continue,M0088,2026-04-19
U01951,Science,Ecosystem,easy,10,7,3,70.0,3,41,65.34,71.66,6.32,partial,0,review,M0055,2026-05-06
U01952,Mathematics,Fractions,medium,15,2,13,13.33,1,38,19.7,50.92,31.22,weak,1,remedial,M0001,2026-03-28
U01953,Mathematics,Algebra Basics,hard,10,3,7,30.0,1,56,35.59,67.8,32.21,weak,1,remedial,M0006,2026-02-11
U01954,Business,Marketing Basics,easy,15,3,12,20.0,2,52,22.24,36.96,14.72,weak,1,remedial,M0077,2026-05-10
U01955,Science,Matter,hard,5,2,3,40.0,1,42,39.97,54.72,14.75,weak,1,remedial,M0059,2026-05-29
U01956,English,Grammar,medium,5,3,2,60.0,2,32,53.56,59.68,6.12,partial,0,review,M0034,2026-04-08
U01957,Digital Literacy,Data Privacy,easy,20,10,10,50.0,1,23,47.85,61.96,14.11,weak,1,remedial,M0066,2026-02-25
U01958,Programming,Loops,medium,15,10,5,66.67,2,44,62.35,76.41,14.06,partial,0,review,M0023,2026-01-25
U01959,English,Tenses,medium,20,17,3,85.0,3,23,90.34,94.92,4.58,mastered,0,continue,M0040,2026-02-03
U01960,Mathematics,Statistics,easy,5,0,5,0.0,2,46,3.42,21.99,18.57,weak,1,remedial,M0012,2026-05-27
U01961,Digital Literacy,Online Collaboration,easy,5,4,1,80.0,2,40,79.7,80.54,0.84,mastered,0,continue,M0070,2026-03-21
U01962,Programming,Conditional Logic,hard,15,2,13,13.33,4,68,20.19,36.57,16.38,weak,1,remedial,M0019,2026-01-31
U01963,Programming,Data Structures,medium,15,8,7,53.33,1,40,46.07,76.93,30.86,weak,1,remedial,M0029,2026-02-08
U01964,Business,Business Communication,easy,15,7,8,46.67,1,38,46.67,74.32,27.65,weak,1,remedial,M0088,2026-04-29
U01965,Programming,Conditional Logic,easy,20,14,6,70.0,2,8,74.67,88.11,13.44,partial,0,review,M0021,2026-04-01
U01966,Science,Cells,easy,20,14,6,70.0,2,34,73.54,87.09,13.55,partial,0,review,M0047,2026-02-03
U01967,Business,Financial Literacy,hard,10,6,4,60.0,1,39,55.54,63.17,7.63,partial,0,review,M0079,2026-04-11
U01968,Programming,Data Structures,medium,5,4,1,80.0,1,46,81.51,86.37,4.86,mastered,0,continue,M0030,2026-05-21
U01969,Programming,Variables,easy,20,20,0,100.0,1,26,100,100,0,mastered,0,continue,M0018,2026-05-22
U01970,English,Vocabulary,hard,20,17,3,85.0,3,79,90.34,91.33,0.99,mastered,0,continue,M0033,2026-04-14
U01971,Mathematics,Geometry,medium,5,4,1,80.0,1,47,87.29,90.3,3.01,mastered,0,continue,M0009,2026-02-08
U01972,Digital Literacy,Data Privacy,easy,10,4,6,40.0,2,41,33.2,43.38,10.18,weak,1,remedial,M0064,2026-02-28
U01973,Programming,Conditional Logic,medium,20,8,12,40.0,2,42,41.65,61.0,19.35,weak,1,remedial,M0019,2026-01-24
U01974,Mathematics,Geometry,medium,20,20,0,100.0,2,41,100,100,0,mastered,0,continue,M0009,2026-05-01
U01975,Science,Matter,medium,10,9,1,90.0,4,52,88.19,88.67,0.48,mastered,0,continue,M0059,2026-04-16
U01976,Digital Literacy,Data Privacy,hard,15,2,13,13.33,1,41,6.13,23.2,17.07,weak,1,remedial,M0064,2026-01-06
U01977,Digital Literacy,Online Collaboration,medium,20,16,4,80.0,1,54,84.54,86.91,2.37,mastered,0,continue,M0070,2026-05-11
U01978,Digital Literacy,Data Privacy,easy,20,18,2,90.0,4,58,87.42,91.31,3.89,mastered,0,continue,M0066,2026-01-31
U01979,English,Writing,hard,10,0,10,0.0,1,49,0,34.73,34.73,weak,1,remedial,M0045,2026-02-22
U01980,Business,Business Communication,medium,15,10,5,66.67,3,57,65.01,68.92,3.91,partial,0,review,M0088,2026-04-05
U01981,Digital Literacy,Internet Safety,easy,5,5,0,100.0,2,33,92.5,96.13,3.63,mastered,0,continue,M0063,2026-02-26
